question,gold_answer,best_width,best_retrieval_f1,length_ratio,num_entities,sentence_complexity,keyword_density,sentiment_strength,dependency_depth,multi_entity_flag,pronoun_density,verb_density,question_word_what,question_word_how,question_word_why,correct_widths
"Who has a wider scope of profession, Hrag Vartanian or Hovsep Pushman?",Hrag Vartanian,4,0.5714,0.7591191225235949,0.0,2.0,0.5,0.0,7.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
 Here I Am Again is an album by what American country singer who had a career of almost 60 years,Loretta Lynn,4,0.5714,1.2651985375393249,2.0,1.0,0.2857142857142857,0.0,10.0,0.0,0.1428571428571428,0.0476190476190476,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Nevada's second busiest commercial airport was named after which career United States Army officer?,Jesse L. Reno,3,1.0,0.8856389762775274,3.0,0.0,0.5625,0.4215,4.0,1.0,0.0625,0.0625,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"How long does the lower level degree program, offered at Helene Fuld College of Nursing, typically last?",two years,7,0.5714,1.075418756908426,0.0,0.0,0.45,0.296,7.0,0.0,0.0,0.05,0.0,1.0,0.0,"[7, 9]"
Who is Archduchess Maria Antonia Of Austria (1899–1977)'s maternal grandfather?,"Carlos, Duke of Madrid",4,1.0,0.6325992687696624,2.0,0.0,0.4285714285714285,0.0,6.0,0.0,0.0714285714285714,0.0,1.0,0.0,0.0,[4]
What is the capitol of the district that also includes the village of Shienga?,Gambaga,4,0.5714,0.8856389762775274,0.0,1.0,0.2666666666666666,0.0,8.0,0.0,0.1333333333333333,0.0666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Han Chae-young was in the 2009 drama that aired on what network?,KBS2,4,0.5714,0.7591191225235949,2.0,1.0,0.3333333333333333,0.0,7.0,0.0,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the nickname of the city where Darling's Waterfront Pavilion is located?,"""Queen City""",9,1.0,0.8223790494005612,0.0,1.0,0.3333333333333333,0.0,8.0,0.0,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,[9]
Are The Writer and Jewish Currents both magazines ?,yes,6,1.0,0.5693393418926962,1.0,1.0,0.4444444444444444,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are either Edward H. Griffith or Edward Burns from Germany?,no,3,0.5714,0.6325992687696624,3.0,1.0,0.4545454545454545,0.0,5.0,1.0,0.0,0.0909090909090909,0.0,0.0,0.0,"[2, 3, 4, 5, 7, 9]"
Evan Buliung played the character Aragon who is based on a character in a book series written by which author? ,J. R. R. Tolkien,6,0.5714,1.2651985375393249,1.0,1.0,0.3809523809523809,0.34,10.0,0.0,0.0952380952380952,0.1428571428571428,1.0,0.0,0.0,"[3, 6, 7, 8, 9]"
What is the birthday of the man who played Lex Luthor in Superman IV: The Quest for Peace?,"January 30, 1930",6,0.5,1.1386786837853924,0.0,1.0,0.4,0.7096,9.0,0.0,0.1,0.05,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which film has the director born later, My Own Private Idaho or Lucignolo?",Lucignolo,3,0.4,0.8223790494005612,0.0,2.0,0.4,0.0,4.0,0.0,0.0666666666666666,0.1333333333333333,1.0,0.0,0.0,"[3, 4, 5]"
Who is Christopher Blom Paus's aunt?,Hedevig Christine Paus,7,0.5714,0.3795595612617974,1.0,0.0,0.5,0.0,4.0,0.0,0.125,0.0,1.0,0.0,0.0,[7]
"When was the end of the Governor of the city containing the head of Catholicism, and the Basilica named for the saint who the Mantua Cathedral is also named for?",1952,3,0.8571,1.8977978063089875,0.0,2.0,0.28125,0.0,8.0,0.0,0.03125,0.09375,1.0,0.0,0.0,"[3, 6, 7, 8]"
"The Ameican Jazz saxophonist nicked named the ""Hawk"", once played with what musician who died in 2009 and once played with Johnny Carson during Carson's residency?",Shep Meyers,3,0.6667,1.6447580988011223,3.0,1.0,0.2903225806451613,0.0516,8.0,1.0,0.064516129032258,0.1612903225806451,1.0,0.0,0.0,[3]
"Flynn Rider is voiced by which American actor and singer born September 29, 1980?",Zachary Levi,5,1.0,0.8856389762775274,3.0,1.0,0.375,0.0,6.0,1.0,0.0625,0.125,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the name of the food safety system of the federal agency that regulates prescription drugs?,Food Safety Modernization Act (FSMA),6,0.8,1.075418756908426,0.0,1.0,0.4444444444444444,0.4215,9.0,0.0,0.1111111111111111,0.0555555555555555,1.0,0.0,0.0,"[5, 6, 8, 9]"
Who was one of the stars who played the two oldest children in a TV series which had a 2010 movie based on it?,Michael Seater,4,0.5714,1.5182382450471898,2.0,2.0,0.24,0.34,12.0,0.0,0.16,0.12,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final.  How many seats does it have?","81,000 seats",7,0.5714,1.3917183912932574,2.0,0.0,0.4074074074074074,0.4588,6.0,0.0,0.037037037037037,0.037037037037037,0.0,1.0,0.0,[7]
Are Portland International Airport and Gerald R. Ford International Airport both located in Oregon?,no,4,0.5714,0.8856389762775274,3.0,1.0,0.6,0.0,6.0,1.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are Mike Bryan and Ray Ruffels both tennis players?,yes,3,1.0,0.5693393418926962,1.0,1.0,0.6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Falling Stars is a role-playing game published by the company based out of what country?,Lithuania,6,1.0,0.9488989031544935,0.0,0.0,0.3333333333333333,0.1531,7.0,0.0,0.0555555555555555,0.1666666666666666,1.0,0.0,0.0,"[2, 3, 5, 6, 7, 8, 9]"
"Which metropolitan  at the south of Moraine, Ohio had a population of 2,114,580 in 2010 U.S. Census?",Cincinnati metropolitan area,5,1.0,1.075418756908426,4.0,0.0,0.3333333333333333,0.0,6.0,1.0,0.0476190476190476,0.0952380952380952,1.0,0.0,0.0,[5]
"Who plays in both The True Adventures of Wolfboy and ""The Knick""?",Eve Hewson,4,0.5714,0.7591191225235949,0.0,1.0,0.2666666666666666,0.7351,7.0,0.0,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are both Lygodium or Maxillaria a genus of orchids?,no,4,0.5714,0.5693393418926962,0.0,1.0,0.4,0.0,4.0,0.0,0.1,0.0,0.0,0.0,0.0,"[2, 3, 4, 6, 7, 8]"
Ethel Winter worked with which avant-garde theater director?,Jean Erdman,3,1.0,0.50607941501573,1.0,0.0,0.5454545454545454,0.0,5.0,0.0,0.0,0.0909090909090909,1.0,0.0,0.0,"[3, 6]"
What subsidiary of the largest airline of the Republic of China (Taiwan) has a main hub at Taichung Airport?,Mandarin Airlines,3,1.0,1.2019386106623586,3.0,0.0,0.4545454545454545,0.0,9.0,1.0,0.0,0.0454545454545454,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 8, 9]"
Who is younger Jenny Bae or Lionel Richie ?,Jenny Bae,4,0.5714,0.5693393418926962,0.0,1.0,0.5555555555555556,0.0,4.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"In addition to Syosset Central, Half Hollow Hills Central, and the school district that has Henry L. Grishman as its superintendent, what other school district is near Hauppauge Union Free School District?",Commack School District,4,0.5,2.02431766006292,4.0,2.0,0.5555555555555556,0.5106,7.0,1.0,0.0833333333333333,0.0555555555555555,1.0,0.0,0.0,"[4, 5, 6]"
"Who commanded the Anglo-Canadian 21st Army Group and was nicknamed ""Monty""?",Bernard Montgomery,9,0.5714,0.6958591956466287,1.0,1.0,0.375,0.0,4.0,0.0,0.0625,0.125,1.0,0.0,0.0,"[2, 3, 4, 6, 7, 9]"
"Are Jiujiang, Guangdong and Ruzhou located in the same Chinese district?",no,9,1.0,0.6958591956466287,3.0,2.0,0.4615384615384615,0.0,5.0,1.0,0.0,0.0769230769230769,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
National Stadium BTS Station is near the shopping center in what Thai city?,Bangkok,4,0.5714,0.8223790494005612,1.0,0.0,0.5714285714285714,0.0,6.0,0.0,0.0714285714285714,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
How many times did plague occur in the birthplace of the person who used the spice route that the Ottoman Empire controlled?,22,4,0.75,1.3917183912932574,0.0,2.0,0.391304347826087,0.0,9.0,0.0,0.0869565217391304,0.1304347826086956,1.0,1.0,0.0,[4]
Do the documentaries Hot Girls Wanted and The Truth According to Wikipedia have the same director?,no,4,0.5714,1.01215883003146,0.0,2.0,0.4117647058823529,0.3182,6.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What song written by Jimmy Webb inspired the name of a supergroup including Johnny Cash?,Highwayman,7,1.0,0.9488989031544935,2.0,0.0,0.4375,0.4939,7.0,0.0,0.0,0.1875,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,Rialto Bridge,5,0.75,1.5182382450471898,1.0,1.0,0.36,0.0,12.0,0.0,0.08,0.04,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which breed of dog is extinct, the Hawaiian Poi Dog or the Dandie Dinmont Terrier?",Hawaiian Poi Dog,4,0.5714,0.9488989031544935,1.0,1.0,0.5294117647058824,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who is Caroline Emily Nevill's paternal grandfather?,"Henry Nevill, 2nd Earl of Abergavenny",3,0.8,0.4428194881387637,0.0,0.0,0.4444444444444444,0.0,4.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,"[3, 4]"
"Whos version of Dawn of the Dead did R.D. Reid act in, the original by Zack Snyder or the remake by George A. Romero?",Zack Snyder,5,1.0,1.5182382450471898,2.0,1.0,0.5,0.4588,8.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,"[3, 5, 6, 9]"
Which was the last of four Alien films to feature Sigourney Weaver?,Alien Resurrection,3,1.0,0.7591191225235949,1.0,1.0,0.3846153846153846,0.0,5.0,0.0,0.0769230769230769,0.0769230769230769,1.0,0.0,0.0,"[3, 4, 8]"
"The Belton Estate is a novel by an English novelist of the Victorian era, whose best known works are a series of novels that are collectively known as what?",Chronicles of Barsetshire,3,0.5714,1.834537879432021,1.0,2.0,0.3225806451612903,0.7579,13.0,0.0,0.064516129032258,0.064516129032258,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
"on 16 January 1995 ""First Knight"" was being filmed at a studio located how far from Windsor ?",7 miles,9,1.0,1.1386786837853924,2.0,0.0,0.25,0.0,7.0,0.0,0.0,0.1,0.0,1.0,0.0,"[2, 3, 4, 5, 6, 8, 9]"
What is the organized crime syndicate founded and led by Carlos Alberto Rosales Mendoza who is friends with Osiel Cárdenas Guillén?,La Familia Michoacana,9,0.5714,1.3284584644162911,2.0,2.0,0.5,0.1027,11.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Nikhil Nanda is the son of the insurance advisor in what business?,life insurance,4,1.0,0.7591191225235949,1.0,0.0,0.3846153846153846,0.0,7.0,0.0,0.0769230769230769,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Do Chestnut and Arenga trees both grow in the northern hemisphere?,yes,5,0.5714,0.6958591956466287,0.0,0.0,0.4166666666666667,0.0,4.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,"[2, 3, 5, 6, 7, 8, 9]"
The actor who plays the girl in Spiderman Homecoming is signed to which record label?,Hollywood Records,5,0.4,0.9488989031544935,1.0,1.0,0.375,0.25,7.0,0.0,0.125,0.125,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are Yingkou and Fuding the same level of city?,no,3,1.0,0.5693393418926962,1.0,1.0,0.4,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 9]"
"What's the name for the character also known as Holger Danske, from medieval French chansons de geste?",Ogier the Dane,5,1.0,1.075418756908426,1.0,0.0,0.4,0.0,8.0,0.0,0.05,0.05,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
When did the Cartoon Network series that starred Jessie Usher as Lyle premiere?,"January 24, 2012",5,0.5714,0.8223790494005612,0.0,2.0,0.4285714285714285,0.0,6.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,"[2, 3, 5, 6, 7, 9]"
Where was the Danger Mouse produced U2 album exclusively released? ,iTunes,9,0.5,0.6325992687696624,0.0,0.0,0.3636363636363636,0.5267,5.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,[9]
"Gaia is a space observatory of the European Space Agency, what is Astrosat?",India's first dedicated multi-wavelength space observatory.,7,1.0,0.8223790494005612,1.0,1.0,0.4666666666666667,0.0,5.0,0.0,0.0666666666666666,0.0,1.0,0.0,0.0,"[6, 7]"
Who is played by the director of The Good Shepherd in The Godfather?,Vito Corleone,7,0.5714,0.8223790494005612,0.0,0.0,0.2857142857142857,0.6486,8.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,"[7, 8, 9]"
The head writer for which show also wrote a Simpsons' episode narrated by James Earl Jones?,Futurama,9,0.5714,1.01215883003146,1.0,1.0,0.4444444444444444,0.0,7.0,0.0,0.0555555555555555,0.1111111111111111,1.0,1.0,0.0,"[2, 3, 4, 5, 6, 7, 9]"
When is the opening day of the league of the team with the most titles from the event after which they give out the MLB MVP award?,"Thursday, March 29",5,0.4444,1.7080180256780886,1.0,1.0,0.3214285714285714,0.5423,9.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,[5]
Black Book starred the actress and writer of what heritage?,Dutch,3,1.0,0.6325992687696624,0.0,1.0,0.4545454545454545,0.0,5.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,"[3, 5, 6, 7, 8, 9]"
"Musical artist Diabolic and Vinnie Paz, who was featured on Diabolic's second studio album Fightin' Words, are both what type of musicians?",rapper,3,0.6667,1.3917183912932574,3.0,2.0,0.4814814814814814,0.0,8.0,1.0,0.1111111111111111,0.037037037037037,1.0,0.0,0.0,"[3, 8]"
"For which football club, established in 1949, did Mitch Duggan have a loan spell prior to joining Tranmere Rovers?",Warrington Town Football Club,9,0.5714,1.2019386106623586,1.0,0.0,0.3181818181818182,0.0,6.0,0.0,0.0454545454545454,0.1363636363636363,1.0,0.0,0.0,[9]
"What big-budget epic film was released the same year as the film that focuses on a series of sudden, unexplained violent bird attacks?",Cleopatra,5,0.5714,1.4549783181702236,1.0,1.0,0.4814814814814814,0.7783,10.0,0.0,0.074074074074074,0.074074074074074,1.0,0.0,0.0,"[2, 3, 5, 7, 9]"
"Based on a True Story... is an album by which country music star, with the single My Eyes?",Blake Shelton,6,1.0,1.1386786837853924,0.0,0.0,0.3809523809523809,0.4215,5.0,0.0,0.0476190476190476,0.0476190476190476,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What genre of composers were both Claudio Monteverdi and Georges Bizet? ,opera,5,1.0,0.6958591956466287,1.0,1.0,0.4166666666666667,0.0,4.0,0.0,0.1666666666666666,0.0833333333333333,1.0,0.0,0.0,"[2, 3, 5, 7, 8]"
In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?,Saxony-Anhalt,4,1.0,1.7712779525550548,1.0,3.0,0.3448275862068966,0.4588,11.0,0.0,0.0689655172413793,0.1034482758620689,1.0,0.0,0.0,"[2, 3, 4, 6, 8, 9]"
Which contest did the singer of the song Mama's Song win ?,"American Idol""",9,0.5714,0.7591191225235949,0.0,0.0,0.4615384615384615,0.5859,6.0,0.0,0.0,0.0769230769230769,1.0,0.0,0.0,"[3, 9]"
How many novels are there in series of novels which were adapted for a 2015 BBC TV  series in which Ruby Bentall plays a character called Verity ?,12,3,1.0,1.7712779525550548,2.0,2.0,0.3793103448275862,0.25,12.0,0.0,0.0689655172413793,0.1034482758620689,1.0,1.0,0.0,"[3, 4, 7, 8, 9]"
"Along with the subject of The One That Got Away, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,4,1.0,1.3917183912932574,0.0,1.0,0.375,0.0,8.0,0.0,0.125,0.0833333333333333,1.0,0.0,0.0,"[3, 4, 6, 7, 8]"
What is the name of the castle in the city where the performer of A Collection 1984–1989 was born?,Casa Loma,6,0.75,1.2019386106623586,0.0,1.0,0.25,0.0,9.0,0.0,0.05,0.05,1.0,0.0,0.0,"[2, 6, 9]"
What occupation do Anita Loos and Grace Metalious share? ,American author,7,1.0,0.5693393418926962,0.0,1.0,0.6,0.6124,3.0,0.0,0.0,0.0,1.0,0.0,0.0,[7]
How long had the city at the center of East Asia during the North-South division been the capitol city of Yaxing Coach's headquarters location?,about 400 years,9,0.6667,1.5182382450471898,1.0,0.0,0.4642857142857143,0.0,7.0,0.0,0.0,0.0357142857142857,0.0,1.0,0.0,[9]
"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Dottie Hinson,4,1.0,1.2019386106623586,0.0,2.0,0.2916666666666667,0.5859,7.0,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who was a Christian Evangelist and US prisoner of war survivor that was the basis for a film directed by Angelina Jolie?,"Louis ""Louie"" Zamperini",4,1.0,1.3917183912932574,2.0,2.0,0.4347826086956521,0.7096,9.0,0.0,0.0869565217391304,0.0434782608695652,1.0,0.0,0.0,[4]
"Trautmann is an upcoming British-German biographical film, starring German actor David Kross as a german footballer who played in which position ?",goalkeeper,4,1.0,1.3917183912932574,5.0,1.0,0.52,0.34,10.0,1.0,0.04,0.08,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,5,0.5,0.8856389762775274,1.0,1.0,0.2666666666666666,0.0,6.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,"[5, 7, 8, 9]"
The person that William Flannery was an architect for entered the publishing business in what year?,1887,4,0.5714,1.01215883003146,2.0,1.0,0.4117647058823529,0.0,8.0,0.0,0.0588235294117647,0.0588235294117647,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
who was the first black student admitted to the university that Stewart Patridge attended?,James Howard Meredith,4,0.5714,0.8856389762775274,2.0,1.0,0.4,0.1027,6.0,0.0,0.1333333333333333,0.1333333333333333,1.0,0.0,0.0,"[4, 5, 7, 8, 9]"
Are Power Grid and Vanished Planet both cooperative board games?,no,4,0.5714,0.6325992687696624,0.0,1.0,0.5454545454545454,0.0,4.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What was the most famous post of the man who commanded American and French troops against German positions during the Battle of Saint-Mihiel?,commander of the American Expeditionary Force (AEF) on the Western Front,4,0.5714,1.4549783181702236,3.0,2.0,0.4230769230769231,0.3818,10.0,1.0,0.0769230769230769,0.0384615384615384,1.0,0.0,0.0,"[2, 4]"
Which German aeronautical engineer concieved the Dornier Aerodyne?,Alexander Lippisch,4,1.0,0.50607941501573,1.0,0.0,0.5555555555555556,0.0,3.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,"[2, 4, 5, 6, 7]"
"Consider the band formed in 2015 by JYP Entertainment through the reality show ""Sixteen"". How many tracks are on the reissue of their third album?",13,6,0.5,1.581498171924156,3.0,1.0,0.3448275862068966,0.4215,6.0,1.0,0.0344827586206896,0.0689655172413793,0.0,1.0,0.0,[6]
What military overran much of Erich Zakowski's place of birth?,Russian troops,3,0.5714,0.6325992687696624,0.0,0.0,0.5,0.0,6.0,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,"[3, 4, 5, 9]"
"What is the nationality of the actor who was a leading man of Michèle Mercier and born on November 3, 1921?",American,4,0.5714,1.3284584644162911,1.0,2.0,0.217391304347826,0.0,9.0,0.0,0.0869565217391304,0.0869565217391304,1.0,0.0,0.0,"[2, 3, 4, 5, 7, 8, 9]"
"Which board game, Attack! or Can't Stop, was published first?",Can't Stop,4,0.5,0.6325992687696624,1.0,1.0,0.2,0.362,4.0,0.0,0.0,0.1333333333333333,1.0,0.0,0.0,"[4, 5]"
What tribe was the Megaoryzomys curioi previously in that Nesoryzomys are also in?,Oryzomyini,5,0.5,0.8223790494005612,0.0,1.0,0.2142857142857142,0.0,5.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,"[4, 5, 6, 7, 8]"
The Luther seal was designed for the professor of theology of what nationalty at the behest of John Frederick of Saxony?,German,4,0.5714,1.3284584644162911,1.0,0.0,0.4090909090909091,0.0,11.0,0.0,0.0454545454545454,0.0454545454545454,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What are three natural attractions in the city where the Yongle emperor greeted the person to whom the edict was addressed?,"lush green parks, natural scenic lakes, small mountains",4,0.6667,1.3284584644162911,1.0,2.0,0.3181818181818182,0.7506,9.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,[4]
What is the name of the castle in the city where the headquarters of the production company of Miss Spider's Sunny Patch Kids is located?,Casa Loma,3,0.25,1.581498171924156,0.0,1.0,0.4074074074074074,0.296,12.0,0.0,0.037037037037037,0.037037037037037,1.0,0.0,0.0,"[3, 4, 7]"
"What topic does GeekDad cover that pertains to a line of plastic construction toys that are manufactured by a privately held company based in Billund, Denmark?",Lego,3,0.5714,1.6447580988011223,0.0,3.0,0.2857142857142857,0.0,13.0,0.0,0.1071428571428571,0.2142857142857142,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
Where does the second largest city in the state where Yuma's Library District is located hold NASCAR races?,Tucson Raceway Park,3,0.8571,1.1386786837853924,2.0,1.0,0.4,0.0,6.0,0.0,0.0,0.1,0.0,0.0,0.0,"[2, 3, 4, 5, 7, 8, 9]"
"What actor portrayed that characters ""Kick-Ass"" and ""Count Vronsky""?",Aaron Taylor-Johnson,6,0.5,0.5693393418926962,0.0,1.0,0.3125,0.0,5.0,0.0,0.0,0.125,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What type of diet does the author of Eat to Live: The Amazing Nutrient-Rich Program for Fast and Sustained Weight Loss advocate?,micronutrient-rich,3,1.0,1.3917183912932574,0.0,1.0,0.5,0.3612,8.0,0.0,0.0,0.0384615384615384,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who passed away first Max Ophüls and Shirley Clarke ?,Max Ophüls,4,0.5714,0.6325992687696624,3.0,1.0,0.5,0.0,4.0,1.0,0.1,0.1,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
The most popular temple in terms of attractions is located in what part of the city?,western part of Guwahati city,9,0.5714,1.01215883003146,0.0,0.0,0.3529411764705882,0.7089,6.0,0.0,0.0,0.0588235294117647,1.0,0.0,0.0,"[2, 3, 6, 9]"
Who said one of the greatest thinkers was the person who proposed explanations for the origins of earthquakes and the formation of mountains?,George Sarton,7,0.5714,1.4549783181702236,1.0,3.0,0.3333333333333333,0.6369,10.0,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,[7]
Where will the student which pass the exam  for which Le Rêve de Rico has to pass progress to? ,secondary school study,6,0.5714,1.2019386106623586,0.0,3.0,0.2857142857142857,0.4215,5.0,0.0,0.0952380952380952,0.1904761904761904,1.0,0.0,0.0,[6]
What is the name of the conditions that the radiologist who served as chief of radiology at the U.S. Army's flagship medical center from 1909 to 2011?,Hampton's hump and Hampton's line,4,1.0,1.7080180256780886,2.0,1.0,0.3666666666666666,0.1027,10.0,0.0,0.0666666666666666,0.0333333333333333,1.0,0.0,0.0,[4]
Onika Tanya Maraj is a judge on a television show hosted by whom? ,Ryan Seacrest,3,0.5,0.8223790494005612,1.0,0.0,0.4285714285714285,0.0,7.0,0.0,0.0714285714285714,0.0714285714285714,0.0,1.0,0.0,[3]
"Which film was released earlier, Farewell To The King or Brother Liu And Brother Wang On The Roads In Taiwan?",Brother Liu And Brother Wang On The Roads In Taiwan,3,0.6667,1.2651985375393249,3.0,3.0,0.4090909090909091,0.0,6.0,1.0,0.0,0.0454545454545454,1.0,0.0,0.0,"[3, 5, 9]"
"Which games, Strange Synergy or Qwirkle,  is a card game published by Steve Jackson Games?",Strange Synergy,5,1.0,0.9488989031544935,1.0,1.0,0.4210526315789473,0.2023,7.0,0.0,0.0,0.1052631578947368,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8]"
Who was appointed arbitrator by the first convert to the faith that is the most common religion in Southeast Asia?,Abu Musa Ashaari,4,0.6667,1.2651985375393249,2.0,1.0,0.3809523809523809,0.4215,10.0,0.0,0.0952380952380952,0.0476190476190476,1.0,0.0,0.0,[4]
Where is the animation studio that produced Mary and the Witch's Flower based in?,Tokyo,4,0.5714,0.8856389762775274,0.0,2.0,0.3125,0.0,7.0,0.0,0.0625,0.125,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
When was the importation of slaves banned in the birthplace of Francis Watson?,1792,3,0.8,0.8223790494005612,1.0,0.0,0.3571428571428571,0.4588,10.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,[3]
"What's the familiar short name of Polyethylene terephthalate, a material used by bottle makers such as Ecopack of Pakistan?",PET,3,0.5,1.2019386106623586,1.0,0.0,0.5,0.0,12.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Are Bitter Jester and The Future of Food both documentaries about food?,no,3,0.5714,0.7591191225235949,0.0,2.0,0.4615384615384615,0.4215,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
Are both movies Nerdcore Rising and What Would Jesus Buy? focused on similar topics?,no,5,0.6667,0.8856389762775274,1.0,1.0,0.25,0.4515,4.0,0.0,0.125,0.1875,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
What is the relationship between the singers on the album Tales of Old Grand Daddy?,brothers,4,0.5714,0.9488989031544935,0.0,0.0,0.4375,0.4588,9.0,0.0,0.0625,0.0,1.0,0.0,0.0,"[2, 3, 4, 6, 7, 8, 9]"
What character does the actor who played Barney on How I Met Your Mother play in Batman Under the Red Hood?,Nightwing / Dick Grayson,5,0.3333,1.3284584644162911,0.0,1.0,0.3181818181818182,0.5859,7.0,0.0,0.1818181818181818,0.1363636363636363,1.0,1.0,0.0,[5]
"What is Mohamed Atta's car, manufactured by the company that includes Datsun, an instance of?",Nissan Altima,4,0.6667,0.9488989031544935,1.0,1.0,0.2631578947368421,0.0,9.0,0.0,0.1052631578947368,0.1578947368421052,1.0,0.0,0.0,[4]
Astro Boy and The Secret of Kells share which genre of film?,Animation,7,0.5,0.7591191225235949,1.0,2.0,0.5384615384615384,0.296,5.0,0.0,0.0,0.0,1.0,0.0,0.0,[7]
Are director of film Evangeline (1929 Film) and director of film Posthumous (Film) from the same country?,yes,4,0.8889,1.075418756908426,1.0,1.0,0.4545454545454545,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 4, 6, 9]"
